$ Rad.

    Legend         Max.          RMS            1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36           37           38           39           40           41           42           43           44           45           46           47           48           49           50           51           52           53           54           55           56           57           58           59           60           61           62           63           64           65           66           67           68           69           70           71           72           73           74           75           76           77           78           79           80           81           82           83           84           85           86           87           88           89           90           91           92           93           94           95           96           97           98           99          100          101          102          103          104          105          106          107          108          109          110          111          112          113          114          115          116          117          118          119          120          121          122          123          124          125          126          127          128          129          130          131          132          133          134          135          136          137          138          139          140          141          142          143          144          145          146          147          148          149          150          151          152          153          154          155          156          157          158          159          160          161          162          163          164          165          166          167          168          169          170          171          172          173          174          175          176          177          178          179          180          181          182          183          184          185          186          187          188          189          190          191          192          193          194          195          196          197          198          199          200          201          202          203          204          205          206          207          208          209          210          211          212          213          214          215          216          217          218          219          220          221          222          223          224          225          226          227          228          229          230          231          232          233          234          235          236          237          238          239          240          241          242          243          244          245          246          247          248          249          250          251          252          253          254          255          256          257          258          259          260          261          262          263          264          265          266          267          268          269          270          271          272          273          274          275          276          277          278          279          280          281          282          283          284          285          286          287          288          289          290          291          292          293          294          295
         0  1.30590E-01  6.46701E-02  3.96220E-02  3.96172E-02  3.96002E-02  3.96172E-02  3.96220E-02  7.95364E-02  7.95566E-02  5.95600E-02  6.95366E-02  6.95366E-02  6.95600E-02  6.95565E-02  6.95363E-02  7.95364E-02  8.95309E-02  6.95197E-02  3.95092E-02  4.94481E-02  4.94356E-02  3.94481E-02  3.95092E-02  6.95197E-02  8.95309E-02  6.95363E-02  3.96220E-02  7.95566E-02  6.95197E-02  5.94593E-02  2.94518E-02  9.42474E-03  9.40771E-03  9.40765E-03  9.42468E-03  1.94518E-02  5.94593E-02  6.95196E-02  6.95565E-02  3.96220E-02  2.96172E-02  5.95601E-02  3.95092E-02  1.94519E-02 -5.88692E-04 -1.06137E-02 -2.06287E-02 -2.06339E-02 -1.06290E-02 -1.06137E-02  9.41123E-03  2.94517E-02  3.95092E-02  5.95600E-02  3.96172E-02  3.96002E-02  6.95367E-02  4.94481E-02  9.42474E-03 -1.06136E-02 -3.06376E-02 -5.06493E-02 -6.06537E-02 -5.06538E-02 -4.06496E-02 -3.06377E-02 -1.06137E-02  9.42463E-03  4.94481E-02  6.95367E-02  3.96002E-02  3.96172E-02  6.95367E-02  4.94356E-02  9.40765E-03 -2.06288E-02 -5.06493E-02 -7.06568E-02 -8.06006E-02 -9.06001E-02 -9.06006E-02 -7.06568E-02 -4.06494E-02 -1.06290E-02  9.40760E-03  4.94356E-02  6.95367E-02  2.96172E-02  3.96220E-02  5.95600E-02  4.94481E-02  9.40760E-03 -1.06340E-02 -5.06537E-02 -9.06005E-02 -1.00598E-01 -1.10596E-01 -1.20596E-01 -1.10598E-01 -8.06006E-02 -5.06538E-02 -1.06340E-02  9.40765E-03  4.94481E-02  5.95601E-02  3.96220E-02  6.95565E-02  3.95092E-02  9.42463E-03 -1.06290E-02 -5.06538E-02 -9.06001E-02 -1.20596E-01 -1.20593E-01 -1.20592E-01 -1.20593E-01 -1.10596E-01 -9.06001E-02 -5.06537E-02 -2.06288E-02  9.42474E-03  3.95092E-02  7.95566E-02  6.95363E-02  6.95196E-02  2.94517E-02 -1.06137E-02 -4.06494E-02 -8.06006E-02 -1.10596E-01 -1.20592E-01 -1.30590E-01 -1.20590E-01 -1.20592E-01 -1.20596E-01 -9.06005E-02 -5.06493E-02 -1.06136E-02  1.94519E-02  6.95197E-02  7.95364E-02  8.95309E-02  5.94593E-02  9.41123E-03 -3.06377E-02 -7.06568E-02 -1.10598E-01 -1.20593E-01 -1.20590E-01 -1.30589E-01 -1.30590E-01 -1.20593E-01 -1.00598E-01 -7.06568E-02 -3.06376E-02 -5.88692E-04  5.94593E-02  8.95309E-02  6.95363E-02  6.95197E-02  1.94518E-02 -1.06137E-02 -4.06496E-02 -9.06006E-02 -1.20596E-01 -1.20592E-01 -1.30590E-01 -1.20590E-01 -1.20592E-01 -1.10596E-01 -8.06006E-02 -5.06493E-02 -1.06137E-02  2.94518E-02  6.95197E-02  7.95364E-02  6.95565E-02  3.95092E-02  9.42468E-03 -1.06290E-02 -5.06538E-02 -9.06001E-02 -1.10596E-01 -1.20593E-01 -1.20592E-01 -1.20593E-01 -1.20596E-01 -9.06001E-02 -6.06537E-02 -2.06287E-02  9.42474E-03  3.95092E-02  7.95566E-02  3.96220E-02  6.95600E-02  3.94481E-02  9.40765E-03 -2.06339E-02 -6.06537E-02 -8.06006E-02 -1.00598E-01 -1.20596E-01 -1.10596E-01 -1.10598E-01 -9.06006E-02 -5.06538E-02 -2.06339E-02  9.40771E-03  4.94481E-02  5.95600E-02  3.96220E-02  3.96172E-02  6.95366E-02  4.94356E-02  9.40771E-03 -2.06287E-02 -5.06493E-02 -7.06568E-02 -9.06005E-02 -9.06001E-02 -8.06006E-02 -7.06568E-02 -4.06496E-02 -1.06290E-02  9.40765E-03  4.94356E-02  6.95366E-02  3.96172E-02  3.96002E-02  6.95366E-02  4.94481E-02  9.42474E-03 -1.06137E-02 -3.06376E-02 -5.06493E-02 -5.06537E-02 -5.06538E-02 -4.06494E-02 -3.06377E-02 -1.06137E-02  9.42468E-03  3.94481E-02  6.95366E-02  3.96002E-02  3.96172E-02  5.95600E-02  3.95092E-02  2.94518E-02 -5.88692E-04 -1.06136E-02 -2.06288E-02 -2.06340E-02 -1.06290E-02 -1.06137E-02  9.41123E-03  1.94518E-02  3.95092E-02  6.95600E-02  3.96172E-02  3.96220E-02  7.95566E-02  6.95197E-02  5.94593E-02  1.94519E-02  9.42474E-03  9.40765E-03  9.40760E-03  9.42463E-03  2.94517E-02  5.94593E-02  6.95197E-02  6.95565E-02  3.96220E-02  7.95364E-02  8.95309E-02  6.95197E-02  3.95092E-02  4.94481E-02  4.94356E-02  4.94481E-02  3.95092E-02  6.95196E-02  8.95309E-02  6.95363E-02  7.95364E-02  7.95566E-02  5.95601E-02  6.95367E-02  6.95367E-02  5.95600E-02  6.95565E-02  6.95363E-02  3.96220E-02  2.96172E-02  3.96002E-02  3.96172E-02  3.96220E-02
         1  3.51442E-01  1.71358E-01 -2.49120E-01 -1.73519E-01 -1.60687E-01 -1.73449E-01 -2.48980E-01 -2.61851E-01  4.46784E-03  1.72638E-01  2.52871E-01  2.52921E-01  1.72768E-01  4.65784E-03 -2.61601E-01 -2.61861E-01  1.03105E-02  1.62153E-01  1.47923E-01  3.26160E-01  3.51442E-01  3.26270E-01  1.48093E-01  1.62383E-01  1.05705E-02 -2.61611E-01 -2.49140E-01  4.44784E-03  1.62143E-01  2.93049E-01  1.58549E-01  1.42312E-01  1.70124E-01  1.70174E-01  1.42462E-01  1.58759E-01  2.93299E-01  1.62373E-01  4.64784E-03 -2.49000E-01 -1.73549E-01  1.72618E-01  1.47903E-01  1.58539E-01  1.45624E-01  1.44886E-01  1.42908E-01  1.46909E-01  1.42998E-01  1.35056E-01  1.45834E-01  1.58749E-01  1.48073E-01  1.72738E-01 -1.73479E-01 -1.60717E-01  2.52841E-01  3.26130E-01  1.42292E-01  1.44876E-01  1.49569E-01  1.29810E-01  1.06041E-01  1.06081E-01  1.29920E-01  1.49729E-01  1.35046E-01  1.42442E-01  3.26240E-01  2.52891E-01 -1.60717E-01 -1.73479E-01  2.52891E-01  3.51402E-01  1.70104E-01  1.42888E-01  1.29800E-01  8.11111E-02 -1.07563E-02 -3.57564E-02 -1.07063E-02  8.12111E-02  1.29910E-01  1.42988E-01  1.70154E-01  3.51402E-01  2.52841E-01 -1.73549E-01 -2.49000E-01  1.72738E-01  3.26240E-01  1.70154E-01  1.46889E-01  1.06031E-01 -1.07663E-02 -5.73165E-02 -7.68968E-02 -7.68768E-02 -5.72665E-02 -1.07063E-02  1.06071E-01  1.46889E-01  1.70104E-01  3.26130E-01  1.72618E-01 -2.49140E-01  4.64784E-03  1.48073E-01  1.42442E-01  1.42988E-01  1.06071E-01 -3.57564E-02 -7.68968E-02 -7.96072E-02 -7.49274E-02 -7.95972E-02 -7.68768E-02 -3.57564E-02  1.06031E-01  1.42888E-01  1.42292E-01  1.47903E-01  4.44784E-03 -2.61611E-01  1.62373E-01  1.58749E-01  1.35046E-01  1.29910E-01 -1.07063E-02 -7.68768E-02 -7.49274E-02 -7.50576E-02 -7.50476E-02 -7.49274E-02 -7.68968E-02 -1.07663E-02  1.29800E-01  1.34876E-01  1.58539E-01  1.62143E-01 -2.61861E-01  1.05705E-02  2.93299E-01  1.45834E-01  1.49729E-01  8.12111E-02 -5.72665E-02 -7.95972E-02 -7.50476E-02 -7.63778E-02 -7.50576E-02 -7.96072E-02 -5.73165E-02  8.11111E-02  1.49569E-01  1.45634E-01  2.93049E-01  1.03105E-02 -2.61601E-01  1.62383E-01  1.58759E-01  1.35056E-01  1.29920E-01 -1.07063E-02 -7.68768E-02 -7.49274E-02 -7.50576E-02 -7.50476E-02 -7.49274E-02 -7.68968E-02 -1.07563E-02  1.29810E-01  1.34886E-01  1.58549E-01  1.62153E-01 -2.61851E-01  4.65784E-03  1.48093E-01  1.42462E-01  1.42998E-01  1.06081E-01 -3.57564E-02 -7.68968E-02 -7.96072E-02 -7.49274E-02 -7.95972E-02 -7.68768E-02 -3.57564E-02  1.06041E-01  1.42908E-01  1.42312E-01  1.47923E-01  4.46784E-03 -2.48980E-01  1.72768E-01  3.26270E-01  1.70174E-01  1.46909E-01  1.06041E-01 -1.07563E-02 -5.73165E-02 -7.68968E-02 -7.68768E-02 -5.72665E-02 -1.07063E-02  1.06081E-01  1.46909E-01  1.70124E-01  3.26160E-01  1.72638E-01 -2.49120E-01 -1.73449E-01  2.52921E-01  3.51442E-01  1.70124E-01  1.42908E-01  1.29810E-01  8.11111E-02 -1.07663E-02 -3.57564E-02 -1.07063E-02  8.12111E-02  1.29920E-01  1.42998E-01  1.70174E-01  3.51442E-01  2.52871E-01 -1.73519E-01 -1.60687E-01  2.52871E-01  3.26160E-01  1.42312E-01  1.34886E-01  1.49569E-01  1.29800E-01  1.06031E-01  1.06071E-01  1.29910E-01  1.49729E-01  1.35056E-01  1.42462E-01  3.26270E-01  2.52921E-01 -1.60687E-01 -1.73519E-01  1.72638E-01  1.47923E-01  1.58549E-01  1.45634E-01  1.34876E-01  1.42888E-01  1.46889E-01  1.42988E-01  1.35046E-01  1.45834E-01  1.58759E-01  1.48093E-01  1.72768E-01 -1.73449E-01 -2.49120E-01  4.46784E-03  1.62153E-01  2.93049E-01  1.58539E-01  1.42292E-01  1.70104E-01  1.70154E-01  1.42442E-01  1.58749E-01  2.93299E-01  1.62383E-01  4.65784E-03 -2.48980E-01 -2.61851E-01  1.03105E-02  1.62143E-01  1.47903E-01  3.26130E-01  3.51402E-01  3.26240E-01  1.48073E-01  1.62373E-01  1.05705E-02 -2.61601E-01 -2.61861E-01  4.44784E-03  1.72618E-01  2.52841E-01  2.52891E-01  1.72748E-01  4.64784E-03 -2.61611E-01 -2.49140E-01 -1.73549E-01 -1.60717E-01 -1.73479E-01 -2.49000E-01
         2  3.52106E-01  1.40943E-01 -2.92929E-01 -2.13299E-01 -2.08386E-01 -2.13179E-01 -2.92699E-01 -3.52086E-01 -1.14319E-01  4.95408E-02  1.07305E-01  1.07375E-01  4.97408E-02 -1.13999E-01 -3.51676E-01 -3.52106E-01 -1.23195E-01  3.96872E-02  1.04858E-01  1.77159E-01  1.98071E-01  1.77329E-01  1.05138E-01  4.00472E-02 -1.22775E-01 -3.51696E-01 -2.92969E-01 -1.14359E-01  3.96672E-02  1.33477E-01  1.14287E-01  1.19192E-01  1.34004E-01  1.34084E-01  1.19422E-01  1.14627E-01  1.33877E-01  4.00372E-02 -1.14029E-01 -2.92729E-01 -2.13339E-01  4.94908E-02  1.04828E-01  1.14267E-01  1.14644E-01  9.51777E-02  9.09701E-02  9.92509E-02  9.11201E-02  9.54477E-02  1.14984E-01  1.14607E-01  1.05108E-01  4.97008E-02 -2.13219E-01 -2.08436E-01  1.07255E-01  1.77109E-01  1.19162E-01  9.51577E-02  8.19515E-02  5.83934E-02  4.20540E-02  4.21240E-02  5.85734E-02  8.22115E-02  9.54377E-02  1.19392E-01  1.77279E-01  1.07325E-01 -2.08436E-01 -2.13219E-01  1.07325E-01  1.98021E-01  1.33964E-01  9.09401E-02  5.83734E-02  1.99145E-02 -8.12537E-03 -2.90655E-02 -8.03537E-03  2.00745E-02  5.85634E-02  9.10901E-02  1.34044E-01  1.98021E-01  1.07255E-01 -2.13339E-01 -2.92729E-01  4.97008E-02  1.77279E-01  1.34044E-01  9.92209E-02  4.20340E-02 -8.13537E-03 -5.11258E-02 -7.54162E-02 -7.53862E-02 -5.10458E-02 -8.04537E-03  4.21040E-02  9.92209E-02  1.33964E-01  1.77109E-01  4.95008E-02 -2.92969E-01 -1.14029E-01  1.05108E-01  1.19392E-01  9.10901E-02  4.21040E-02 -2.90755E-02 -7.54162E-02 -9.01268E-02 -9.58670E-02 -9.00968E-02 -7.53862E-02 -2.90755E-02  4.20340E-02  9.09401E-02  1.19162E-01  1.04828E-01 -1.14359E-01 -3.51696E-01  4.00372E-02  1.14607E-01  9.54377E-02  5.85634E-02 -8.04537E-03 -7.53862E-02 -9.58770E-02 -9.44975E-02 -9.44975E-02 -9.58770E-02 -7.54162E-02 -8.13537E-03  5.83734E-02  9.51577E-02  1.14267E-01  3.96672E-02 -3.52106E-01 -1.22775E-01  1.33877E-01  1.14984E-01  8.22115E-02  2.00745E-02 -5.10458E-02 -9.00968E-02 -9.44975E-02 -1.03838E-01 -9.44975E-02 -9.01268E-02 -5.11158E-02  1.99145E-02  8.19515E-02  1.14644E-01  1.33477E-01 -1.23195E-01 -3.51676E-01  4.00472E-02  1.14627E-01  9.54477E-02  5.85734E-02 -8.03537E-03 -7.53862E-02 -9.58670E-02 -9.44975E-02 -9.44975E-02 -9.58670E-02 -7.54162E-02 -8.12537E-03  5.83934E-02  9.51777E-02  1.14287E-01  3.96872E-02 -3.52086E-01 -1.13999E-01  1.05138E-01  1.19422E-01  9.11201E-02  4.21240E-02 -2.90655E-02 -7.54162E-02 -9.01268E-02 -9.58670E-02 -9.00968E-02 -7.53862E-02 -2.90655E-02  4.20540E-02  9.09701E-02  1.19192E-01  1.04858E-01 -1.14319E-01 -2.92699E-01  4.97408E-02  1.77329E-01  1.34084E-01  9.92509E-02  4.20540E-02 -8.12537E-03 -5.11158E-02 -7.54162E-02 -7.53862E-02 -5.10458E-02 -8.03537E-03  4.21240E-02  9.92509E-02  1.34004E-01  1.77159E-01  4.95408E-02 -2.92929E-01 -2.13179E-01  1.07375E-01  1.98071E-01  1.34004E-01  9.09701E-02  5.83934E-02  1.99145E-02 -8.13537E-03 -2.90755E-02 -8.04537E-03  2.00845E-02  5.85734E-02  9.11201E-02  1.34084E-01  1.98071E-01  1.07305E-01 -2.13299E-01 -2.08386E-01  1.07305E-01  1.77159E-01  1.19192E-01  9.51777E-02  8.19515E-02  5.83734E-02  4.20340E-02  4.21040E-02  5.85634E-02  8.22115E-02  9.54477E-02  1.19422E-01  1.77329E-01  1.07375E-01 -2.08386E-01 -2.13299E-01  4.95408E-02  1.04858E-01  1.14287E-01  1.14644E-01  9.51577E-02  9.09401E-02  9.92209E-02  9.10901E-02  9.54377E-02  1.14984E-01  1.14627E-01  1.05138E-01  4.97408E-02 -2.13179E-01 -2.92929E-01 -1.14319E-01  3.96872E-02  1.33477E-01  1.14267E-01  1.19162E-01  1.33964E-01  1.34044E-01  1.19392E-01  1.14607E-01  1.33877E-01  4.00472E-02 -1.13999E-01 -2.92699E-01 -3.52086E-01 -1.23195E-01  3.96672E-02  1.04828E-01  1.77109E-01  1.98021E-01  1.77279E-01  1.05108E-01  4.00372E-02 -1.22775E-01 -3.51676E-01 -3.52106E-01 -1.14349E-01  4.95008E-02  1.07255E-01  1.07325E-01  4.97008E-02 -1.14029E-01 -3.51696E-01 -2.92969E-01 -2.13339E-01 -2.08436E-01 -2.13219E-01 -2.92729E-01
         3  4.47298E-01  1.48580E-01 -3.33707E-01 -2.53096E-01 -2.49592E-01 -2.52916E-01 -3.33357E-01 -4.47278E-01 -2.08503E-01 -4.12036E-02  1.04715E-02  1.05815E-02 -4.09036E-02 -2.08023E-01 -4.46648E-01 -4.47298E-01 -2.34547E-01 -4.99748E-02  2.52975E-02  7.06808E-02  8.60636E-02  7.09308E-02  2.57175E-02 -4.94248E-02 -2.33927E-01 -4.46668E-01 -3.33777E-01 -2.08563E-01 -5.00048E-02  3.37983E-02  4.82899E-02  5.58559E-02  6.43197E-02  6.44497E-02  5.62159E-02  4.87999E-02  3.44083E-02 -4.94448E-02 -2.08063E-01 -3.33417E-01 -2.53166E-01 -4.12736E-02  2.52475E-02  4.82599E-02  4.20288E-02  3.56643E-02  3.58276E-02  3.72487E-02  3.60576E-02  3.60843E-02  4.25488E-02  4.87799E-02  2.56775E-02 -4.09636E-02 -2.52986E-01 -2.49672E-01  1.04015E-02  7.06108E-02  5.58059E-02  3.56443E-02  1.65495E-02  5.08206E-03 -1.16070E-02 -1.15070E-02  5.37206E-03  1.69495E-02  3.60643E-02  5.61659E-02  7.08708E-02  1.05115E-02 -2.49672E-01 -2.52986E-01  1.05115E-02  8.59936E-02  6.42597E-02  3.57876E-02  5.06206E-03 -3.20864E-02 -3.77687E-02 -5.16188E-02 -3.76287E-02 -3.18264E-02  5.35206E-03  3.60276E-02  6.43997E-02  8.59936E-02  1.04015E-02 -2.53166E-01 -3.33417E-01 -4.09636E-02  7.08708E-02  6.43897E-02  3.72087E-02 -1.16370E-02 -3.77787E-02 -7.63592E-02 -9.29398E-02 -9.28998E-02 -7.62492E-02 -3.76387E-02 -1.15370E-02  3.72087E-02  6.42597E-02  7.06108E-02 -4.12736E-02 -3.33767E-01 -2.08063E-01  2.56775E-02  5.61659E-02  3.60276E-02 -1.15370E-02 -5.16288E-02 -9.29498E-02 -1.06751E-01 -1.20011E-01 -1.06721E-01 -9.28998E-02 -5.16288E-02 -1.16370E-02  3.57876E-02  5.58059E-02  2.52475E-02 -2.08563E-01 -4.46668E-01 -4.94448E-02  4.87799E-02  3.60643E-02  5.35206E-03 -3.76387E-02 -9.28998E-02 -1.20011E-01 -1.29202E-01 -1.29202E-01 -1.20011E-01 -9.29498E-02 -3.77787E-02  5.06206E-03  3.56443E-02  4.82699E-02 -5.00048E-02 -4.47298E-01 -2.33927E-01  3.44083E-02  4.25488E-02  1.69495E-02 -3.18264E-02 -7.62492E-02 -1.06721E-01 -1.29202E-01 -1.24192E-01 -1.29202E-01 -1.06751E-01 -7.63592E-02 -3.20864E-02  1.65495E-02  4.20288E-02  3.37983E-02 -2.34547E-01 -4.46648E-01 -4.94248E-02  4.87999E-02  3.60843E-02  5.37206E-03 -3.76287E-02 -9.28998E-02 -1.20011E-01 -1.29202E-01 -1.29202E-01 -1.20011E-01 -9.29398E-02 -3.77687E-02  5.08206E-03  3.56643E-02  4.82899E-02 -4.99748E-02 -4.47268E-01 -2.08023E-01  2.57175E-02  5.62159E-02  3.60576E-02 -1.15070E-02 -5.16188E-02 -9.29398E-02 -1.06751E-01 -1.20011E-01 -1.06711E-01 -9.28898E-02 -5.16188E-02 -1.16070E-02  3.58276E-02  5.58559E-02  2.52975E-02 -2.08503E-01 -3.33357E-01 -4.09036E-02  7.09308E-02  6.44497E-02  3.72487E-02 -1.16070E-02 -3.77687E-02 -7.63592E-02 -9.29398E-02 -9.28998E-02 -7.62492E-02 -3.76287E-02 -1.15070E-02  3.72487E-02  6.43197E-02  7.06808E-02 -4.12036E-02 -3.33707E-01 -2.52916E-01  1.05815E-02  8.60636E-02  6.43197E-02  3.58276E-02  5.08206E-03 -3.20864E-02 -3.77787E-02 -5.16288E-02 -3.76387E-02 -3.18264E-02  5.37206E-03  3.60576E-02  6.44497E-02  8.60636E-02  1.04715E-02 -2.53096E-01 -2.49592E-01  1.04715E-02  7.06808E-02  5.58559E-02  3.56643E-02  1.65495E-02  5.06206E-03 -1.16370E-02 -1.15270E-02  5.35206E-03  1.69495E-02  3.60843E-02  5.62159E-02  7.09308E-02  1.05815E-02 -2.49592E-01 -2.53096E-01 -4.12036E-02  2.52975E-02  4.82899E-02  4.20288E-02  3.56443E-02  3.57876E-02  3.72087E-02  3.60276E-02  3.60643E-02  4.25488E-02  4.88099E-02  2.57175E-02 -4.09036E-02 -2.52916E-01 -3.33707E-01 -2.08503E-01 -4.99748E-02  3.37983E-02  4.82699E-02  5.58059E-02  6.42697E-02  6.43997E-02  5.61659E-02  4.87799E-02  3.44083E-02 -4.94148E-02 -2.08023E-01 -3.33357E-01 -4.47268E-01 -2.34547E-01 -5.00048E-02  2.52475E-02  7.06108E-02  8.59936E-02  7.08708E-02  2.56775E-02 -4.94448E-02 -2.33927E-01 -4.46648E-01 -4.47298E-01 -2.08563E-01 -4.12736E-02  1.04015E-02  1.05115E-02 -4.09636E-02 -2.08063E-01 -4.46668E-01 -3.33767E-01 -2.53166E-01 -2.49672E-01 -2.52986E-01 -3.33407E-01
         4  4.23690E-01  1.50060E-01 -3.09272E-01 -2.41871E-01 -2.43107E-01 -2.41631E-01 -3.08802E-01 -4.23650E-01 -2.32995E-01 -1.03896E-01 -6.14603E-02 -6.13203E-02 -1.03486E-01 -2.42355E-01 -4.22810E-01 -4.23690E-01 -2.66859E-01 -1.17786E-01 -4.39730E-02 -7.44731E-03  1.46595E-03 -7.10731E-03 -4.34030E-02 -1.17046E-01 -2.66019E-01 -4.22840E-01 -3.09352E-01 -2.33065E-01 -1.17826E-01 -4.79604E-02 -2.37582E-02 -1.30011E-02 -1.26667E-02 -1.24867E-02 -1.25211E-02 -2.30682E-02 -4.71404E-02 -1.17066E-01 -2.42405E-01 -3.08872E-01 -2.41961E-01 -1.03976E-01 -4.40330E-02 -2.37982E-02 -2.56977E-02 -2.28412E-02 -2.45373E-02 -2.33360E-02 -2.42373E-02 -2.23412E-02 -2.49977E-02 -2.30982E-02 -4.34630E-02 -1.03566E-01 -2.41721E-01 -2.43207E-01 -6.15603E-02 -7.54731E-03 -1.30711E-02 -2.29412E-02 -3.70350E-02 -5.03319E-02 -6.05308E-02 -6.04308E-02 -4.99319E-02 -3.65350E-02 -2.23412E-02 -1.25811E-02 -7.19731E-03 -6.14103E-02 -2.43207E-01 -2.41721E-01 -6.14103E-02  1.36595E-03 -1.27367E-02 -2.45373E-02 -5.04319E-02 -7.47300E-02 -7.62944E-02 -7.74646E-02 -7.61044E-02 -7.43300E-02 -5.00319E-02 -2.42373E-02 -1.25667E-02  1.36595E-03 -6.15603E-02 -2.41961E-01 -3.08872E-01 -1.03566E-01 -7.19731E-03 -1.25667E-02 -2.34360E-02 -6.05308E-02 -7.63044E-02 -9.56451E-02 -1.10536E-01 -1.10476E-01 -9.54851E-02 -7.61244E-02 -6.04308E-02 -2.34360E-02 -1.27367E-02 -7.53731E-03 -1.03976E-01 -3.09352E-01 -2.42405E-01 -4.34630E-02 -1.25811E-02 -2.42373E-02 -6.04308E-02 -7.74846E-02 -1.10536E-01 -1.23877E-01 -1.33777E-01 -1.23827E-01 -1.10476E-01 -7.74846E-02 -6.05308E-02 -2.45373E-02 -1.30711E-02 -4.40330E-02 -2.33065E-01 -4.22840E-01 -1.17066E-01 -2.30982E-02 -2.23412E-02 -5.00319E-02 -7.61244E-02 -1.10476E-01 -1.33787E-01 -1.43218E-01 -1.43208E-01 -1.33787E-01 -1.10536E-01 -7.63044E-02 -5.04319E-02 -2.29412E-02 -2.37982E-02 -1.17826E-01 -4.23690E-01 -2.66019E-01 -4.71404E-02 -2.49977E-02 -3.65350E-02 -7.43300E-02 -9.54851E-02 -1.23827E-01 -1.43208E-01 -1.43808E-01 -1.43218E-01 -1.23877E-01 -9.56451E-02 -7.47300E-02 -3.70350E-02 -2.56977E-02 -4.79604E-02 -2.66849E-01 -4.22810E-01 -1.17046E-01 -2.30682E-02 -2.23412E-02 -4.99319E-02 -7.61044E-02 -1.10476E-01 -1.33777E-01 -1.43218E-01 -1.43208E-01 -1.33777E-01 -1.10536E-01 -7.62944E-02 -5.03319E-02 -2.28412E-02 -2.37582E-02 -1.17786E-01 -4.23650E-01 -2.42355E-01 -4.34030E-02 -1.25211E-02 -2.42373E-02 -6.04308E-02 -7.74646E-02 -1.10536E-01 -1.23877E-01 -1.33787E-01 -1.23827E-01 -1.10476E-01 -7.74646E-02 -6.05308E-02 -2.45373E-02 -1.30011E-02 -4.39630E-02 -2.32995E-01 -3.08802E-01 -1.03486E-01 -7.10731E-03 -1.24867E-02 -2.33360E-02 -6.05308E-02 -7.62944E-02 -9.56451E-02 -1.10536E-01 -1.10476E-01 -9.54851E-02 -7.61044E-02 -6.04308E-02 -2.33360E-02 -1.26567E-02 -7.44731E-03 -1.03886E-01 -3.09272E-01 -2.41631E-01 -6.13103E-02  1.46595E-03 -1.26667E-02 -2.45373E-02 -5.03319E-02 -7.47300E-02 -7.63044E-02 -7.74846E-02 -7.61244E-02 -7.43300E-02 -4.99319E-02 -2.42373E-02 -1.24867E-02  1.46595E-03 -6.14603E-02 -2.41871E-01 -2.43107E-01 -6.14603E-02 -7.44731E-03 -1.30011E-02 -2.28412E-02 -3.70350E-02 -5.04319E-02 -6.05308E-02 -6.04308E-02 -5.00319E-02 -3.65350E-02 -2.23412E-02 -1.25211E-02 -7.10731E-03 -6.13103E-02 -2.43107E-01 -2.41871E-01 -1.03886E-01 -4.39630E-02 -2.37582E-02 -2.56977E-02 -2.29412E-02 -2.45373E-02 -2.34360E-02 -2.42373E-02 -2.23412E-02 -2.49977E-02 -2.30682E-02 -4.34030E-02 -1.03486E-01 -2.41631E-01 -3.09272E-01 -2.32995E-01 -1.17786E-01 -4.79604E-02 -2.37982E-02 -1.30711E-02 -1.27367E-02 -1.25667E-02 -1.25811E-02 -2.30982E-02 -4.71404E-02 -1.17036E-01 -2.42355E-01 -3.18802E-01 -4.23650E-01 -2.66849E-01 -1.17826E-01 -4.40330E-02 -7.53731E-03  1.36595E-03 -7.19731E-03 -4.34530E-02 -1.17066E-01 -2.66009E-01 -4.22810E-01 -4.23690E-01 -2.33065E-01 -1.03976E-01 -6.15603E-02 -6.14103E-02 -1.03556E-01 -2.42405E-01 -4.22840E-01 -3.09352E-01 -2.41961E-01 -2.43207E-01 -2.41721E-01 -3.18872E-01
